result,table,_start,_stop,_time,_field,_measurement,defrost_wp,hp_current_flow_rate,kamin_an,ml_vorlauftemperatur,nibe_bt1_outdoor_temperature,nibe_bt2_supply_temp_s1,nibe_eb100_ep14_bt3_return_temp,nibe_el_leistung,pv_leistung_gefiltert,rt_mittelwert,rt_wz,tv_an,warmwassermodus
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 07:15:00+00:00,value,sensor,0.0,12.2,0.0,24.5,4.94,24.0,24.1,19.0,1004.0,22.746,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 07:20:00+00:00,value,sensor,0.0,12.2,0.0,24.5,5.1,24.0,24.1,19.0,1210.0,22.732000000000003,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 07:25:00+00:00,value,sensor,0.0,12.2,0.0,24.5,5.26,23.96,24.080000000000002,19.0,1470.0,22.726000000000003,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 07:30:00+00:00,value,sensor,0.0,12.2,0.0,24.5,5.4799999999999995,23.9,24.080000000000002,19.0,1588.0,22.726,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 07:35:00+00:00,value,sensor,0.0,12.2,0.0,24.5,5.619999999999999,23.9,24.0,19.0,1756.0,22.718,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 07:40:00+00:00,value,sensor,0.0,12.2,0.0,24.5,5.82,23.9,24.0,19.0,1856.0,22.724,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 07:45:00+00:00,value,sensor,0.0,12.2,0.0,24.5,6.0600000000000005,23.9,24.0,19.0,1920.0,22.714,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 07:50:00+00:00,value,sensor,0.0,12.2,0.0,24.5,6.359999999999999,23.88,24.0,19.0,1920.0,22.718,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 07:55:00+00:00,value,sensor,0.0,12.2,0.0,24.5,6.639999999999999,23.86,23.98,19.0,2174.0,22.744000000000003,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 08:00:00+00:00,value,sensor,0.0,12.2,0.0,24.5,6.960000000000001,23.8,23.939999999999998,19.0,2240.0,22.732,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 08:05:00+00:00,value,sensor,0.0,12.2,0.0,24.5,7.139999999999999,23.8,23.9,19.0,2398.0,22.708,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 08:10:00+00:00,value,sensor,0.0,12.2,0.0,24.5,7.3,23.8,23.9,19.0,2470.0,22.694,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 08:15:00+00:00,value,sensor,0.0,12.2,0.0,24.5,7.62,23.8,23.9,19.0,2588.0,22.686,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 08:20:00+00:00,value,sensor,0.0,12.2,0.0,24.5,7.959999999999999,23.78,23.88,19.0,2660.0,22.666000000000004,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 08:25:00+00:00,value,sensor,0.0,12.2,0.0,24.5,8.24,23.740000000000002,23.86,19.0,2780.0,22.676,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 08:30:00+00:00,value,sensor,0.0,12.2,0.0,24.5,8.4,23.720000000000002,23.839999999999996,19.0,2840.0,22.674,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 08:35:00+00:00,value,sensor,0.0,12.2,0.0,24.5,8.719999999999999,23.7,23.8,19.0,2954.0,22.678000000000004,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 08:40:00+00:00,value,sensor,0.0,12.2,0.0,24.5,9.02,23.7,23.8,19.0,2990.0,22.68,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 08:45:00+00:00,value,sensor,0.0,12.2,0.0,24.5,9.2,23.7,23.8,19.0,3098.0,22.68,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 08:50:00+00:00,value,sensor,0.0,12.2,0.0,24.5,9.440000000000001,23.7,23.8,19.0,3140.0,22.678000000000004,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 08:55:00+00:00,value,sensor,0.0,12.2,0.0,24.5,9.56,23.7,23.8,19.0,3260.0,22.668,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 09:00:00+00:00,value,sensor,0.0,12.2,0.0,24.5,9.78,23.619999999999997,23.759999999999998,19.0,3320.0,22.674,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 09:05:00+00:00,value,sensor,0.0,12.2,0.0,24.5,9.940000000000001,23.6,23.740000000000002,19.0,3432.0,22.676,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 09:10:00+00:00,value,sensor,0.0,12.2,0.0,24.5,10.1,23.6,23.7,19.0,3480.0,22.669999999999998,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 09:15:00+00:00,value,sensor,0.0,12.2,0.0,24.5,10.280000000000001,23.6,23.7,19.0,3616.0,22.674,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 09:20:00+00:00,value,sensor,0.0,12.2,0.0,24.5,10.559999999999999,23.6,23.7,19.0,3640.0,22.68,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 09:25:00+00:00,value,sensor,0.0,12.2,0.0,24.5,10.779999999999998,23.6,23.7,19.0,3754.0,22.684000000000005,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 09:30:00+00:00,value,sensor,0.0,12.2,0.0,24.5,10.98,23.54,23.7,19.0,3790.0,22.696000000000005,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 09:35:00+00:00,value,sensor,0.0,12.2,0.0,24.5,11.219999999999999,23.5,23.7,19.0,3840.0,22.706,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 09:40:00+00:00,value,sensor,0.0,12.2,0.0,24.5,11.32,23.52,23.639999999999997,19.0,3840.0,22.708000000000002,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 09:45:00+00:00,value,sensor,0.0,12.2,0.0,24.5,11.48,23.5,23.619999999999997,19.0,4002.0,22.724,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 09:50:00+00:00,value,sensor,0.0,12.2,0.0,24.5,11.580000000000002,23.5,23.6,19.0,4020.0,22.746000000000002,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 09:55:00+00:00,value,sensor,0.0,12.2,0.0,24.5,11.7,23.5,23.6,19.0,4040.0,22.756,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 10:00:00+00:00,value,sensor,0.0,12.2,0.0,24.5,11.879999999999999,23.5,23.6,19.0,4040.0,22.764000000000003,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 10:05:00+00:00,value,sensor,0.0,12.2,0.0,24.5,12.02,23.48,23.580000000000002,19.0,4144.0,22.770000000000003,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 10:10:00+00:00,value,sensor,0.0,12.2,0.0,24.5,12.16,23.440000000000005,23.6,19.0,4300.0,22.752000000000002,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 10:15:00+00:00,value,sensor,0.0,12.2,0.0,24.5,12.239999999999998,23.419999999999998,23.6,19.0,4314.0,22.747999999999998,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 10:20:00+00:00,value,sensor,0.0,12.2,0.0,24.5,12.34,23.4,23.6,19.0,4350.0,22.72,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 10:25:00+00:00,value,sensor,0.0,12.2,0.0,24.5,12.62,23.4,23.580000000000002,19.0,4388.0,22.689999999999998,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 10:30:00+00:00,value,sensor,0.0,12.2,0.0,24.5,12.820000000000002,23.4,23.54,19.0,4370.0,22.686,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 10:35:00+00:00,value,sensor,0.0,12.2,0.0,24.5,12.959999999999999,23.4,23.52,19.0,4260.0,22.692,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 10:40:00+00:00,value,sensor,0.0,12.2,0.0,24.5,13.12,23.4,23.5,19.0,4260.0,22.688,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 10:45:00+00:00,value,sensor,0.0,12.2,0.0,24.5,13.2,23.4,23.5,19.0,4526.0,22.696,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 10:50:00+00:00,value,sensor,0.0,12.2,0.0,24.5,13.2,23.379999999999995,23.5,19.0,4520.0,22.708,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 10:55:00+00:00,value,sensor,0.0,12.2,0.0,24.5,13.219999999999999,23.32,23.5,19.0,4512.0,22.71,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 11:00:00+00:00,value,sensor,0.0,12.2,0.0,24.5,13.320000000000002,23.32,23.5,19.0,4560.0,22.732,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 11:05:00+00:00,value,sensor,0.0,12.2,0.0,24.5,13.559999999999999,23.3,23.46,19.0,4694.0,22.722,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 11:10:00+00:00,value,sensor,0.0,12.2,0.0,24.5,13.7,23.3,23.440000000000005,19.0,4700.0,22.726,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 11:15:00+00:00,value,sensor,0.0,12.2,0.0,24.5,13.680000000000001,23.3,23.46,19.0,4600.0,22.732,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 11:20:00+00:00,value,sensor,0.0,12.2,0.0,24.5,13.8,23.3,23.419999999999998,19.0,4540.0,22.737999999999996,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 11:25:00+00:00,value,sensor,0.0,12.2,0.0,24.5,13.919999999999998,23.3,23.419999999999998,19.0,4670.0,22.734,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 11:30:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.2,23.3,23.4,31.2,4670.0,22.735999999999997,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 11:35:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.3,23.3,23.4,67.2,4902.0,22.75,23.3,1.0,0.6
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 11:40:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.419999999999998,23.279999999999998,23.380000000000003,184.8,4950.0,22.747999999999998,23.3,1.0,1.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 11:45:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.559999999999999,23.240000000000002,23.4,189.8,3944.0,22.75,23.3,1.0,1.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 11:50:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.74,23.259999999999998,23.4,192.6,2450.0,22.752000000000002,23.3,1.0,1.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 11:55:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.080000000000002,23.2,23.4,194.6,4144.0,22.754,23.3,1.0,1.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 12:00:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.279999999999998,23.2,23.4,196.8,2440.0,22.752000000000002,23.3,1.0,1.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 12:05:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.620000000000001,23.2,23.38,198.4,3540.0,22.747999999999998,23.3,1.0,1.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 12:10:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.8,23.2,23.359999999999996,622.2,3540.0,22.762,23.3,1.0,1.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 12:15:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.720000000000002,23.2,23.3,1281.6,2210.0,22.764000000000003,23.3,1.0,1.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 12:20:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.62,23.2,23.3,1339.4,2210.0,22.758000000000003,23.3,1.0,1.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 12:25:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.559999999999999,23.2,23.3,1366.2,2000.0,22.766,23.3,1.0,1.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 12:30:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.5,23.22,23.3,1411.4,1880.0,22.767999999999997,23.3,1.0,1.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 12:35:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.419999999999998,23.48,23.3,1055.2,1982.0,22.764000000000003,23.3,1.0,0.2
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 12:40:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.220000000000002,23.52,23.32,475.0,1970.0,22.76,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 12:45:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.12,23.419999999999998,23.3,201.4,2062.0,22.764000000000003,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 12:50:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.1,23.38,23.3,19.0,2200.0,22.76,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 12:55:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.1,23.339999999999996,23.3,19.0,2576.0,22.76,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 13:00:00+00:00,value,sensor,0.0,12.2,0.0,24.5,15.040000000000001,23.3,23.3,19.0,2770.0,22.774,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 13:05:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.959999999999999,23.3,23.3,19.0,2234.0,22.766000000000002,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 13:10:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.780000000000001,23.3,23.3,19.0,2040.0,22.782,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 13:15:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.66,23.3,23.3,19.0,2244.0,22.803999999999995,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 13:20:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.580000000000002,23.3,23.28,19.0,2550.0,22.788,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 13:25:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.5,23.3,23.3,19.0,3386.0,22.756000000000004,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 13:30:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.5,23.3,23.3,19.0,4980.0,22.754,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 13:35:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.62,23.28,23.3,19.0,4600.0,22.753999999999998,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 13:40:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.7,23.28,23.3,19.0,4300.0,22.724,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 13:45:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.7,23.259999999999998,23.259999999999998,19.0,3960.0,22.704,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 13:50:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.74,23.22,23.3,19.0,3770.0,22.702000000000005,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 13:55:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.7,23.2,23.240000000000002,19.0,3526.0,22.698,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 14:00:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.679999999999998,23.2,23.220000000000002,19.0,3380.0,22.71,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 14:05:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.6,23.2,23.2,19.0,2816.0,22.708,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 14:10:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.580000000000002,23.2,23.2,19.0,2330.0,22.720000000000002,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 14:15:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.6,23.2,23.2,19.0,3006.0,22.72,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 14:20:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.7,23.2,23.2,19.0,3220.0,22.722,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 14:25:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.7,23.2,23.2,19.0,3140.0,22.738,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 14:30:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.820000000000002,23.2,23.2,19.0,3100.0,22.735999999999997,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 14:35:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.8,23.2,23.2,19.0,2328.0,22.734,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 14:40:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.7,23.2,23.2,19.0,1280.0,22.72,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 14:45:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.559999999999999,23.18,23.2,19.0,1756.0,22.722,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 14:50:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.559999999999999,23.16,23.18,19.0,2540.0,22.728,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 14:55:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.62,23.160000000000004,23.2,19.0,2404.0,22.724,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 15:00:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.62,23.119999999999997,23.2,19.0,2210.0,22.734,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 15:05:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.7,23.119999999999997,23.2,19.0,2258.0,22.742,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 15:10:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.7,23.1,23.2,19.0,2340.0,22.742,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 15:15:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.7,23.1,23.2,19.0,2300.0,22.756000000000004,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 15:20:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.7,23.1,23.2,19.0,2320.0,22.76,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 15:25:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.679999999999998,23.1,23.2,19.0,2136.0,22.76,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 15:30:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.7,23.1,23.160000000000004,19.0,2000.0,22.772,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 15:35:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.64,23.1,23.18,19.0,1888.0,22.79,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 15:40:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.580000000000002,23.1,23.139999999999997,19.0,1720.0,22.806,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 15:45:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.5,23.1,23.119999999999997,19.0,1508.0,22.817999999999998,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 15:50:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.5,23.1,23.1,19.0,1390.0,22.828000000000003,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 15:55:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.419999999999998,23.18,23.1,56.0,1262.0,22.84,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 16:00:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.4,23.48,23.1,255.6,1130.0,22.85,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 16:05:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.36,23.5,23.1,260.0,846.0,22.856,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 16:10:00+00:00,value,sensor,0.0,12.2,0.0,24.5,14.260000000000002,23.5,23.1,359.0,570.0,22.85,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 16:15:00+00:00,value,sensor,0.0,12.2,0.0,24.5,13.88,24.96,23.1,544.6,430.0,22.852,23.3,1.0,0.0
_result,0,2026-03-08 13:45:55.456497+00:00,2026-04-07 13:45:55.456497+00:00,2026-03-10 16:20:00+00:00,value,sensor,0.0,12.2,0.0,24.5,13.36,25.48,23.1,355.2,360.0,22.845999999999997,23.3,1.0,0.0
